gene_id,gene_symbol,logFC,logCPM,PValue,FDR,is_simulated_true_de
ENSGDEMO000511,GENE0511,0.616697129579971,8.66608730189402,0.2826841074870651,0.9042097871528115,False
ENSGDEMO000512,GENE0512,-0.0009866997909320219,12.215029244820725,0.9983809557951588,0.9997290791018886,False
ENSGDEMO000513,GENE0513,0.4316060108273527,9.655126915406308,0.4224509247772366,0.985483470490532,False
ENSGDEMO000514,GENE0514,-0.7198905116285665,8.49784589128325,0.2157108764992711,0.8484312457126106,False
ENSGDEMO000515,GENE0515,0.1008614047545695,8.364247189962624,0.8637403118921704,0.9965461298194156,False
ENSGDEMO000516,GENE0516,-0.12590720630659735,10.163947270048645,0.8100448152811893,0.9965461298194156,False
ENSGDEMO000517,GENE0517,0.8244034202183439,11.35081283533993,0.09845686582477725,0.6527527016007332,False
ENSGDEMO000518,GENE0518,-0.2350764525150879,8.225288269530743,0.6925408748327452,0.9965461298194156,False
ENSGDEMO000519,GENE0519,-0.6023197200270314,4.552826992268418,0.5329541346329265,0.9965461298194156,False
ENSGDEMO000520,GENE0520,0.017209186234245166,9.044016383180555,0.9754322477297225,0.9965461298194156,False
ENSGDEMO000521,GENE0521,-0.5377225435640525,5.804248162685058,0.4930354127486927,0.9965461298194156,False
ENSGDEMO000522,GENE0522,0.04165121015907669,9.759714634896913,0.9379347308531076,0.9965461298194156,False
ENSGDEMO000523,GENE0523,0.03646749754704892,10.84327646120305,0.9428085562215281,0.9965461298194156,False
ENSGDEMO000524,GENE0524,-0.5569558924108806,9.292255025155828,0.31109034961784865,0.9136491841936033,False
ENSGDEMO000525,GENE0525,-0.2931193788343398,8.190780572156983,0.6230004598759247,0.9965461298194156,False
ENSGDEMO000526,GENE0526,0.9916871706151156,8.99550566798304,0.07692847849330443,0.5782809131536801,False
ENSGDEMO000527,GENE0527,0.5302415035510535,7.025166582585911,0.42805363964635657,0.9863491143780531,False
ENSGDEMO000528,GENE0528,0.725979744785743,6.996433859715457,0.2794554179844857,0.9042097871528115,False
ENSGDEMO000529,GENE0529,0.4435514042039346,9.593368362408633,0.41137874799863555,0.9797645906614336,False
ENSGDEMO000530,GENE0530,-0.31177451930280675,8.7809185900741,0.5838700339836393,0.9965461298194156,False
ENSGDEMO000531,GENE0531,-0.5346270242707316,9.673046298479017,0.3199029275054023,0.9205839640443232,False
ENSGDEMO000532,GENE0532,-0.3868250349505624,10.029824843715012,0.463213493225189,0.9965461298194156,False
ENSGDEMO000533,GENE0533,0.4537088152356894,11.467800447236904,0.3612733267639704,0.9507192809578169,False
ENSGDEMO000534,GENE0534,0.1598763949475268,7.73680630796786,0.7968867417363491,0.9965461298194156,False
ENSGDEMO000535,GENE0535,-0.38498765765794474,10.874429640003633,0.4482728173585521,0.9965461298194156,False
ENSGDEMO000536,GENE0536,0.04788230256711756,9.55278861666463,0.9295026185379134,0.9965461298194156,False
ENSGDEMO000537,GENE0537,-0.2864468894985759,6.110650387438785,0.7027942773938425,0.9965461298194156,False
ENSGDEMO000538,GENE0538,-0.23746255015571904,10.996041697387845,0.638407571791082,0.9965461298194156,False
ENSGDEMO000539,GENE0539,0.0212722803057801,8.467911928121913,0.9708865344579357,0.9965461298194156,False
ENSGDEMO000540,GENE0540,-0.03260316402415864,9.620979214038993,0.9517749925104807,0.9965461298194156,False
ENSGDEMO000541,GENE0541,-0.5965972583760024,10.534806966021321,0.24659894877090005,0.8657173823120382,False
ENSGDEMO000542,GENE0542,-0.17638576950577978,8.379281033087478,0.7638073151151552,0.9965461298194156,False
ENSGDEMO000543,GENE0543,0.039670259619008164,9.803506479497646,0.9407396107282257,0.9965461298194156,False
ENSGDEMO000544,GENE0544,-0.4894234015428003,6.372314462087528,0.49943802682006566,0.9965461298194156,False
ENSGDEMO000545,GENE0545,0.27285719001692765,10.190763415004788,0.6019565989723223,0.9965461298194156,False
ENSGDEMO000546,GENE0546,0.4184490224842845,10.240610946314643,0.422657465852856,0.985483470490532,False
ENSGDEMO000547,GENE0547,-0.5196056533498554,6.749238958438515,0.45209624357122924,0.9965461298194156,False
ENSGDEMO000548,GENE0548,0.1710515984493446,7.578426233142283,0.7862735492725701,0.9965461298194156,False
ENSGDEMO000549,GENE0549,-0.17017072375083409,8.697511284030961,0.7663602633670197,0.9965461298194156,False
ENSGDEMO000550,GENE0550,-0.5654990859182965,7.932551966218518,0.3538587567628581,0.94740113933012,False
ENSGDEMO000551,GENE0551,-0.3055028055278175,8.816054982217395,0.590517658887862,0.9965461298194156,False
ENSGDEMO000552,GENE0552,-0.31867846651891707,10.234223080400799,0.5415599850673563,0.9965461298194156,False
ENSGDEMO000553,GENE0553,-0.7993294250286018,8.367327354354963,0.17370566938515997,0.8204919994584984,False
ENSGDEMO000554,GENE0554,-0.6350175823443358,11.34782552401878,0.2031390203002148,0.8275967161472332,False
ENSGDEMO000555,GENE0555,0.1856328396633069,7.125409593077324,0.7790222875698644,0.9965461298194156,False
ENSGDEMO000556,GENE0556,0.12804425679071674,9.529878696871952,0.8132263141135527,0.9965461298194156,False
ENSGDEMO000557,GENE0557,0.32181942758789894,8.900581441848894,0.5685154677018431,0.9965461298194156,False
ENSGDEMO000558,GENE0558,-0.2426135646594929,10.560450192514752,0.6371372119749161,0.9965461298194156,False
ENSGDEMO000559,GENE0559,-1.1819874433672108,11.820407655512051,0.01619417666704017,0.2556975263216869,False
ENSGDEMO000560,GENE0560,0.17706347388309673,8.506488409728155,0.7605896081607046,0.9965461298194156,False
ENSGDEMO000561,GENE0561,-0.3533308768868073,9.560238496330815,0.5136774208106912,0.9965461298194156,False
ENSGDEMO000562,GENE0562,0.642759354846909,10.99990217634521,0.20331107585559366,0.8275967161472332,False
ENSGDEMO000563,GENE0563,-0.8553201589892296,7.081279771601733,0.19826212780611283,0.8275967161472332,False
ENSGDEMO000564,GENE0564,-0.20221883538972918,10.932398433040158,0.6897412366839104,0.9965461298194156,False
ENSGDEMO000565,GENE0565,-1.4915867030165737,9.127470351729338,0.007272390490079869,0.14791302691687871,False
ENSGDEMO000566,GENE0566,-0.10497605633079488,9.818789609636916,0.84391873943115,0.9965461298194156,False
ENSGDEMO000567,GENE0567,0.0035865176427449796,10.234187071524081,0.994518362677005,0.9997290791018886,False
ENSGDEMO000568,GENE0568,0.036183031075466054,8.73640562856136,0.9494783944277534,0.9965461298194156,False
ENSGDEMO000569,GENE0569,-0.7563139343274474,5.8912903937803165,0.3288063055548477,0.9313583578078212,False
ENSGDEMO000570,GENE0570,0.3751099545212817,10.382065618826344,0.4693471139376808,0.9965461298194156,False
ENSGDEMO000571,GENE0571,-0.5668890377267708,9.59357804671327,0.2937607597127882,0.9105121461151708,False
ENSGDEMO000572,GENE0572,-0.6348042439765802,9.38438345223809,0.24558271011544702,0.8657173823120382,False
ENSGDEMO000573,GENE0573,-0.27974000712657876,10.430833467129421,0.5886585091944647,0.9965461298194156,False
ENSGDEMO000574,GENE0574,0.026320136735622057,10.86280246080445,0.9586736040672076,0.9965461298194156,False
ENSGDEMO000575,GENE0575,0.39476135728673967,6.9938131993894475,0.5565806854181139,0.9965461298194156,False
ENSGDEMO000576,GENE0576,0.38868777767061147,10.802248629296498,0.44523208516819013,0.9965461298194156,False
ENSGDEMO000577,GENE0577,0.8074174008553658,7.684465299338897,0.19590607659763798,0.8275967161472332,False
ENSGDEMO000578,GENE0578,0.4565812764443633,4.284217085609701,0.6532679567992977,0.9965461298194156,False
ENSGDEMO000579,GENE0579,-0.44046032641918753,8.307565415260674,0.455684396180053,0.9965461298194156,False
ENSGDEMO000580,GENE0580,-0.3800746842514515,10.334649454809249,0.46446271969993896,0.9965461298194156,False
ENSGDEMO000581,GENE0581,-0.47830299282575073,7.149183817615868,0.4685248565300275,0.9965461298194156,False
ENSGDEMO000582,GENE0582,0.6997903585344609,6.920343325499517,0.3014048876956648,0.9110475194831179,False
ENSGDEMO000583,GENE0583,-0.5200451825819172,7.436845442133366,0.41641002584921327,0.9836457303524724,False
ENSGDEMO000584,GENE0584,-0.40157254742949045,6.512895796790359,0.5725385203663692,0.9965461298194156,False
ENSGDEMO000585,GENE0585,0.10330117251471105,9.496019182332377,0.8491294656021782,0.9965461298194156,False
ENSGDEMO000586,GENE0586,-0.6403609788002358,8.87371670029855,0.2574143631076738,0.8769869599443653,False
ENSGDEMO000587,GENE0587,0.37874637476466066,4.601912365620256,0.692376992048751,0.9965461298194156,False
ENSGDEMO000588,GENE0588,0.7840194576003352,8.615892152330357,0.17363017440358805,0.8204919994584984,False
ENSGDEMO000589,GENE0589,0.41603521756720596,11.49925220587353,0.40203389838104797,0.9726626573735032,False
ENSGDEMO000590,GENE0590,-0.6192855441812197,7.185868456751083,0.3460236528303906,0.9418058578047048,False
ENSGDEMO000591,GENE0591,0.4297986254327464,9.403380946418123,0.43123778079637726,0.9863491143780531,False
ENSGDEMO000592,GENE0592,-1.2570894820208451,9.938454619541291,0.01765761277091136,0.26486419156367036,False
ENSGDEMO000593,GENE0593,0.7574650674350121,10.870596150446781,0.1357702376039009,0.7469357544673182,False
ENSGDEMO000594,GENE0594,-0.039703439709813715,10.346069133164594,0.9390559708543524,0.9965461298194156,False
ENSGDEMO000595,GENE0595,0.0555520954960933,9.932007641346907,0.9165204792006515,0.9965461298194156,False
ENSGDEMO000596,GENE0596,0.6054610584580251,10.631818286422703,0.2376879803634972,0.8592195536316126,False
ENSGDEMO000597,GENE0597,-0.3007688008124605,10.269788605589547,0.5638558458731563,0.9965461298194156,False
ENSGDEMO000598,GENE0598,0.17589452206705047,9.229553854982193,0.7500081064273325,0.9965461298194156,False
ENSGDEMO000599,GENE0599,-0.5237567214316208,8.211954182737061,0.37886376947765715,0.9571437274513469,False
ENSGDEMO000600,GENE0600,0.18347557022817007,9.543522228554155,0.7347465345504705,0.9965461298194156,False
ENSGDEMO000601,GENE0601,0.23956662996411193,9.444173045043748,0.6600846992005686,0.9965461298194156,False
ENSGDEMO000602,GENE0602,-0.5434305123499961,8.269244488230227,0.358908755099827,0.94740113933012,False
ENSGDEMO000603,GENE0603,-0.20741168724684744,8.845168230511833,0.7143060293614839,0.9965461298194156,False
ENSGDEMO000604,GENE0604,0.2853845943292894,9.03196365299158,0.6098538247708019,0.9965461298194156,False
ENSGDEMO000605,GENE0605,-0.03273935719383747,8.169837487561136,0.9562893843979456,0.9965461298194156,False
ENSGDEMO000606,GENE0606,-0.2072131583130803,10.185799006104135,0.6920979339497005,0.9965461298194156,False
ENSGDEMO000607,GENE0607,-0.25813963521781425,10.104539631035053,0.6231637105292318,0.9965461298194156,False
ENSGDEMO000608,GENE0608,0.9505044643692955,9.417247154742107,0.08149178862396762,0.5855697386153361,False
ENSGDEMO000609,GENE0609,1.2723358924562338,6.334530699151476,0.08063432156943413,0.5855697386153361,False
ENSGDEMO000610,GENE0610,-0.12081838506275311,11.00857390863227,0.8109450769884259,0.9965461298194156,False
ENSGDEMO000611,GENE0611,1.420946934323828,8.966663205893925,0.011425335444078774,0.20162356666021367,False
ENSGDEMO000612,GENE0612,-0.4522761175057557,10.477854367469822,0.38094170550246237,0.9571437274513469,False
ENSGDEMO000613,GENE0613,0.18812789100820382,10.580912009506262,0.7142948032959738,0.9965461298194156,False
ENSGDEMO000614,GENE0614,-0.1823468549583982,8.031836181622086,0.7629331037671145,0.9965461298194156,False
ENSGDEMO000615,GENE0615,0.2096177056847619,9.755056992283771,0.6952247826997912,0.9965461298194156,False
ENSGDEMO000616,GENE0616,0.3551804147198858,8.156840193986152,0.5525364629302494,0.9965461298194156,False
ENSGDEMO000617,GENE0617,-0.6750333062178662,10.15428393075672,0.19771442711985443,0.8275967161472332,False
ENSGDEMO000618,GENE0618,-0.0037371305068525373,9.534728139475247,0.9944964913606412,0.9997290791018886,False
ENSGDEMO000619,GENE0619,-0.54215284352893,7.943148408099837,0.37362170981810916,0.9571437274513469,False
ENSGDEMO000620,GENE0620,0.10394825876848302,10.601520751937352,0.8395563956107102,0.9965461298194156,False
ENSGDEMO000621,GENE0621,0.5441082221563587,7.994014615102631,0.36970929876223263,0.9561447381781878,False
ENSGDEMO000622,GENE0622,-0.5198404432612431,10.944304974987555,0.3045595891931001,0.9128125641937985,False
ENSGDEMO000623,GENE0623,-0.037726656301705574,8.93637025107322,0.9465688689598443,0.9965461298194156,False
ENSGDEMO000624,GENE0624,-0.056007681581041524,8.516806680396831,0.9231546891028233,0.9965461298194156,False
ENSGDEMO000625,GENE0625,-0.5665684906036841,7.102422080527741,0.3929876778310102,0.9660980573634904,False
ENSGDEMO000626,GENE0626,0.6410229206510403,10.093126315463536,0.22265422177281535,0.8484312457126106,False
ENSGDEMO000627,GENE0627,1.049673952751074,8.426143280142163,0.07266351356699596,0.5699099103293801,False
ENSGDEMO000628,GENE0628,0.7348110218802599,9.842508305997319,0.1676153902197952,0.8143257824443492,False
ENSGDEMO000629,GENE0629,-0.15672828510122905,8.435344977945451,0.7885441437002249,0.9965461298194156,False
ENSGDEMO000630,GENE0630,0.008912997531290934,7.927113860471625,0.9883468696884022,0.9997290791018886,False
ENSGDEMO000631,GENE0631,-0.6890658452028919,10.2584668728865,0.1863380612935195,0.8275967161472332,False
ENSGDEMO000632,GENE0632,0.392833107556803,8.805292064887896,0.48933548506789054,0.9965461298194156,False
ENSGDEMO000633,GENE0633,0.9248547094248556,7.360069294825457,0.15163537567758933,0.7753574469247496,False
ENSGDEMO000634,GENE0634,-0.45621706985371624,8.299859029835588,0.4400157712752361,0.996262123642044,False
ENSGDEMO000635,GENE0635,0.3652256008917796,11.488305116793942,0.46210202107338194,0.9965461298194156,False
ENSGDEMO000636,GENE0636,-0.08025571015193922,9.920586189603068,0.8797084990987776,0.9965461298194156,False
ENSGDEMO000637,GENE0637,-0.28686064377887543,10.501940017078454,0.578000404150907,0.9965461298194156,False
ENSGDEMO000638,GENE0638,-0.31654191703266665,8.671737856159345,0.5811806660589539,0.9965461298194156,False
ENSGDEMO000639,GENE0639,-0.29576219767168155,10.081055283029759,0.5738929955406127,0.9965461298194156,False
ENSGDEMO000640,GENE0640,-0.27473828120184773,8.040558391048304,0.6492439813439754,0.9965461298194156,False
ENSGDEMO000641,GENE0641,-0.15474586508040922,10.800468005342603,0.761203225158978,0.9965461298194156,False
ENSGDEMO000642,GENE0642,0.18987685637165796,5.0356843646777945,0.8304030064851288,0.9965461298194156,False
ENSGDEMO000643,GENE0643,0.16466864599786746,6.864970058074648,0.8090852013308876,0.9965461298194156,False
ENSGDEMO000644,GENE0644,0.298082983718713,2.4503687027231984,0.8444612957573299,0.9965461298194156,False
ENSGDEMO000645,GENE0645,0.12266400470919159,7.667552114560231,0.8444860631227179,0.9965461298194156,False
ENSGDEMO000646,GENE0646,-1.0512628320937951,9.32935315944406,0.05531683429168951,0.5208032524690384,False
ENSGDEMO000647,GENE0647,0.6035752059971635,10.993160868245864,0.23235501878356996,0.8552945476695826,False
ENSGDEMO000648,GENE0648,-0.1988028357912599,8.048548067053924,0.741899907629171,0.9965461298194156,False
ENSGDEMO000649,GENE0649,0.29198644126137463,9.551084118900086,0.5895829190675123,0.9965461298194156,False
ENSGDEMO000650,GENE0650,0.678532286413132,10.01431039956834,0.19853527148783537,0.8275967161472332,False
ENSGDEMO000651,GENE0651,0.432611122628753,8.230628152021342,0.4666143604790669,0.9965461298194156,False
ENSGDEMO000652,GENE0652,0.4847013436696468,9.675371901652646,0.36711506259676585,0.9561447381781878,False
ENSGDEMO000653,GENE0653,-0.3612807978000223,8.961497461646129,0.5202999320820989,0.9965461298194156,False
ENSGDEMO000654,GENE0654,-0.024862966526479013,8.255369367471067,0.9665574224922133,0.9965461298194156,False
ENSGDEMO000655,GENE0655,-0.3825772937644851,9.64141541084594,0.47739502057628647,0.9965461298194156,False
ENSGDEMO000656,GENE0656,0.35773414730835107,7.263080324359026,0.583065691978024,0.9965461298194156,False
ENSGDEMO000657,GENE0657,0.07250876582190813,9.362205415844034,0.894630044840198,0.9965461298194156,False
ENSGDEMO000658,GENE0658,0.33826734419824156,10.59988852308574,0.5100240653704095,0.9965461298194156,False
ENSGDEMO000659,GENE0659,0.03735249470074731,7.202552575790376,0.9545925308765923,0.9965461298194156,False
ENSGDEMO000660,GENE0660,-0.563534499545745,8.801259422837193,0.32143985304527956,0.9205914645688197,False
ENSGDEMO000661,GENE0661,-0.47002736224594255,9.366950271786967,0.3904370652737183,0.9640421364783168,False
ENSGDEMO000662,GENE0662,0.07378913411443211,9.04844325377635,0.8949165191576933,0.9965461298194156,False
ENSGDEMO000663,GENE0663,-1.2118853164132681,7.101763249925184,0.06769710759485732,0.5515205459100347,False
ENSGDEMO000664,GENE0664,-0.7850137552372702,9.770423991406775,0.14198825554999844,0.7555888555433332,False
ENSGDEMO000665,GENE0665,-0.10121928613659303,7.678977738250004,0.8712706376183917,0.9965461298194156,False
ENSGDEMO000666,GENE0666,0.31336374588344373,10.513782777533612,0.5431726661098599,0.9965461298194156,False
ENSGDEMO000667,GENE0667,-0.5901948248176936,8.839583296096013,0.29774948395781686,0.9105121461151708,False
ENSGDEMO000668,GENE0668,-0.029855194757558934,9.051543367268243,0.957370794481291,0.9965461298194156,False
ENSGDEMO000669,GENE0669,-0.06373615471377647,6.454995267699795,0.9291583125958115,0.9965461298194156,False
ENSGDEMO000670,GENE0670,-0.7731704857936244,11.17765536624079,0.123474540938478,0.7177321875626178,False
ENSGDEMO000671,GENE0671,-0.9786162713388178,7.699748158261184,0.11645196828770975,0.7141672310394724,False
ENSGDEMO000672,GENE0672,0.13733576842945183,8.650935691923614,0.8111271996070755,0.9965461298194156,False
ENSGDEMO000673,GENE0673,-0.0559686080569195,3.4401887452719833,0.9630710457565749,0.9965461298194156,False
ENSGDEMO000674,GENE0674,-0.19749099776094425,11.208643562024754,0.6936639566551737,0.9965461298194156,False
ENSGDEMO000675,GENE0675,-0.03388979476861653,9.46225021426974,0.9503378652418168,0.9965461298194156,False
ENSGDEMO000676,GENE0676,0.021151058382491428,11.457361369024486,0.966064197721645,0.9965461298194156,False
ENSGDEMO000677,GENE0677,-0.09309196901841776,10.35695252334852,0.8576580285287462,0.9965461298194156,False
ENSGDEMO000678,GENE0678,-0.1426270617703409,8.629011251091653,0.8043129615199723,0.9965461298194156,False
ENSGDEMO000679,GENE0679,-0.25106970761734715,9.338592149378531,0.6469914308289839,0.9965461298194156,False
ENSGDEMO000680,GENE0680,-0.22673215769937372,9.108111625122644,0.683653893854907,0.9965461298194156,False
ENSGDEMO000681,GENE0681,0.5662992013501764,9.877975277141843,0.2866615058364541,0.9042097871528115,False
ENSGDEMO000682,GENE0682,-0.8413148700253084,7.970007352145268,0.1663557843139899,0.8114916307999507,False
ENSGDEMO000683,GENE0683,-0.4403611136330454,7.0537469668654555,0.5090500318271083,0.9965461298194156,False
ENSGDEMO000684,GENE0684,0.3104415349847791,10.789040432117966,0.5422683548074096,0.9965461298194156,False
ENSGDEMO000685,GENE0685,0.35922858744544683,8.578172009141745,0.5341827193166298,0.9965461298194156,False
ENSGDEMO000686,GENE0686,0.7829938573388233,9.521797975070468,0.1487150516872799,0.7725457230508046,False
ENSGDEMO000687,GENE0687,-0.6745087201410982,11.539467451088147,0.1737084601507701,0.8204919994584984,False
ENSGDEMO000688,GENE0688,-0.6783690709412795,10.653383471163737,0.18544350478889277,0.8275967161472332,False
ENSGDEMO000689,GENE0689,0.46429453243720253,10.038923562055057,0.37838081674794155,0.9571437274513469,False
ENSGDEMO000690,GENE0690,0.4707331367334566,9.23380374445122,0.39368495837562234,0.9660980573634904,False
ENSGDEMO000691,GENE0691,0.03808313489968729,9.118820891289186,0.9453944707838126,0.9965461298194156,False
ENSGDEMO000692,GENE0692,-0.16843499172214305,10.249690029406931,0.7467787485458593,0.9965461298194156,False
ENSGDEMO000693,GENE0693,0.047634202625204125,10.888571065363907,0.9252078989686423,0.9965461298194156,False
ENSGDEMO000694,GENE0694,-0.0906811542958561,6.664270813255303,0.8966680824726332,0.9965461298194156,False
ENSGDEMO000695,GENE0695,0.24953891595021815,9.909860826189393,0.6381463644270756,0.9965461298194156,False
ENSGDEMO000696,GENE0696,-0.9274539036916023,8.267468970573528,0.11745581548711517,0.7141672310394724,False
ENSGDEMO000697,GENE0697,-0.09475364090957328,8.40372952294444,0.871512466507846,0.9965461298194156,False
ENSGDEMO000698,GENE0698,0.15834247354993547,9.537703055307311,0.7700525185232616,0.9965461298194156,False
ENSGDEMO000699,GENE0699,0.819192786767216,9.50367699981305,0.13123995923335752,0.7353301062346184,False
ENSGDEMO000700,GENE0700,0.5833292468704574,8.94361784915485,0.29986425428374575,0.9105121461151708,False
ENSGDEMO000701,GENE0701,-0.11599030998071669,10.906699056368446,0.8190620931160296,0.9965461298194156,False
ENSGDEMO000702,GENE0702,1.014896622738342,9.50197310989097,0.06154020506873288,0.5515205459100347,False
ENSGDEMO000703,GENE0703,-0.28651610391767157,6.470905097052502,0.6888077693338428,0.9965461298194156,False
ENSGDEMO000704,GENE0704,0.09565734717785723,9.81733112488886,0.8576299200844809,0.9965461298194156,False
ENSGDEMO000705,GENE0705,0.08112323555890821,8.22582768586954,0.8914583045517259,0.9965461298194156,False
ENSGDEMO000706,GENE0706,-0.5287554678103561,10.157095154542292,0.3129248455863091,0.9136491841936033,False
ENSGDEMO000707,GENE0707,-0.8779492331183159,8.756733417726373,0.12363112436223574,0.7177321875626178,False
ENSGDEMO000708,GENE0708,-1.4130573068888994,10.790626442473963,0.0055378101180259326,0.12082494802965671,False
ENSGDEMO000709,GENE0709,0.7621440442594283,9.823485517517302,0.15278299056157538,0.7753574469247496,False
ENSGDEMO000710,GENE0710,-0.4683694711467723,7.994740700763316,0.43999295848930914,0.996262123642044,False
ENSGDEMO000711,GENE0711,-0.2545324415392036,9.8705811071947,0.6321475461746048,0.9965461298194156,False
ENSGDEMO000712,GENE0712,-0.25263260469571414,9.261099222478792,0.6465505588256879,0.9965461298194156,False
ENSGDEMO000713,GENE0713,-0.33729047019210245,9.576562992673251,0.5325854065992361,0.9965461298194156,False
ENSGDEMO000714,GENE0714,0.6028334132610453,9.249049568634653,0.2742274064828299,0.8977014291493536,False
ENSGDEMO000715,GENE0715,0.5699071087862819,6.832831200148911,0.4048371965496262,0.9774741164176085,False
ENSGDEMO000716,GENE0716,-0.7954860933391266,4.846554137280691,0.3851982173739612,0.9589997113044677,False
ENSGDEMO000717,GENE0717,-0.20871554275810045,6.551627874789258,0.7681879330513451,0.9965461298194156,False
ENSGDEMO000718,GENE0718,0.4221386414591519,7.520314591735838,0.5058594890116025,0.9965461298194156,False
ENSGDEMO000719,GENE0719,0.4393034424947384,11.332118737517701,0.37888598063812917,0.9571437274513469,False
ENSGDEMO000720,GENE0720,-0.47187306828118913,8.71537155560014,0.40934911685069353,0.9785237853004626,False
ENSGDEMO000721,GENE0721,0.1646267819658842,10.518865443519516,0.7493488528917844,0.9965461298194156,False
ENSGDEMO000722,GENE0722,0.5490512672788874,8.345712435179726,0.35092440736932046,0.9441912305900999,False
ENSGDEMO000723,GENE0723,-0.21489161840437365,9.053400450901135,0.7003903541095831,0.9965461298194156,False
ENSGDEMO000724,GENE0724,0.6535849141126819,10.658089033891255,0.20193665716505327,0.8275967161472332,False
ENSGDEMO000725,GENE0725,-0.3584404926042888,6.815791958646597,0.6010716195689405,0.9965461298194156,False
ENSGDEMO000726,GENE0726,0.1434522264092397,9.193522748411683,0.7954361144657196,0.9965461298194156,False
ENSGDEMO000727,GENE0727,-0.564233714142218,9.49800247215023,0.2987304864577678,0.9105121461151708,False
ENSGDEMO000728,GENE0728,-0.23000049373138864,9.92571287102887,0.6644117741961182,0.9965461298194156,False
ENSGDEMO000729,GENE0729,0.03203857610090122,9.966109030612404,0.9517104936788299,0.9965461298194156,False
ENSGDEMO000730,GENE0730,-0.3462596636139361,9.34532014521329,0.5274954357220918,0.9965461298194156,False
ENSGDEMO000731,GENE0731,0.261706693748331,8.01864859902151,0.6654513788541476,0.9965461298194156,False
ENSGDEMO000732,GENE0732,0.0762193582115005,9.097575165293383,0.8911214121455817,0.9965461298194156,False
ENSGDEMO000733,GENE0733,0.13465556163090575,10.501108984966262,0.7939941865471378,0.9965461298194156,False
ENSGDEMO000734,GENE0734,0.8918463227748772,8.453294148724458,0.12642487432071564,0.7224278532612323,False
ENSGDEMO000735,GENE0735,0.15402054262499032,9.53183038309257,0.7762343387394472,0.9965461298194156,False
ENSGDEMO000736,GENE0736,-0.007883699764724916,10.243561481661825,0.9879455132247621,0.9997290791018886,False
ENSGDEMO000737,GENE0737,0.21253817581299828,10.104990770241352,0.6857879351547091,0.9965461298194156,False
ENSGDEMO000738,GENE0738,-0.6039112718771733,8.459487168113911,0.3004690082180064,0.9105121461151708,False
ENSGDEMO000739,GENE0739,-0.9535927326806806,6.036990288025246,0.20868972486966325,0.834758899478653,False
ENSGDEMO000740,GENE0740,0.40095242943586396,8.756864272464902,0.48194364067725126,0.9965461298194156,False
ENSGDEMO000741,GENE0741,-0.5910699187020718,9.945703836550116,0.26440094018838123,0.8837914435266225,False
ENSGDEMO000742,GENE0742,0.4664511813250316,7.784724263217115,0.4506427868172905,0.9965461298194156,False
ENSGDEMO000743,GENE0743,0.1846287914071585,8.063152853202077,0.759413442999012,0.9965461298194156,False
ENSGDEMO000744,GENE0744,0.15485715732951544,9.174440192838563,0.7798429964748363,0.9965461298194156,False
ENSGDEMO000745,GENE0745,-0.03809607265408044,10.277189612906996,0.941706322854035,0.9965461298194156,False
ENSGDEMO000746,GENE0746,0.06172620747774893,10.533699965474147,0.9045841550396028,0.9965461298194156,False
ENSGDEMO000747,GENE0747,-0.30707481057509156,8.179978034036342,0.6068785511564002,0.9965461298194156,False
ENSGDEMO000748,GENE0748,1.8088172444408652,8.999505500427945,0.0012504115336865876,0.04287125258354015,False
ENSGDEMO000749,GENE0749,0.36397001066700607,8.379507605903008,0.5352192739879258,0.9965461298194156,False
ENSGDEMO000750,GENE0750,-0.022980540655566095,8.520853328139573,0.9684189472304955,0.9965461298194156,False
ENSGDEMO000751,GENE0751,-1.1877021864356472,7.750505854873919,0.055552346930030756,0.5208032524690384,False
ENSGDEMO000752,GENE0752,-0.7159017492712536,10.212702111334778,0.17070081005790516,0.8204919994584984,False
ENSGDEMO000753,GENE0753,-0.9458507406709398,11.01180397036138,0.061081085759440726,0.5515205459100347,False
ENSGDEMO000754,GENE0754,0.17109834744517638,7.083001219039232,0.7968661842112794,0.9965461298194156,False
ENSGDEMO000755,GENE0755,-0.9037187927141428,10.624185496604392,0.07808890915211157,0.5820291365374776,False
ENSGDEMO000756,GENE0756,-1.140866173919096,9.820746616190744,0.03236040253309397,0.38071061803639966,False
ENSGDEMO000757,GENE0757,-1.3256044757190475,8.457051695899866,0.023064813241857794,0.31452018057078807,False
ENSGDEMO000758,GENE0758,-0.19069178418141597,10.817956780592379,0.7078407577663474,0.9965461298194156,False
ENSGDEMO000759,GENE0759,0.6671616701782002,6.738096990261848,0.33496920018902365,0.9323114937651208,False
ENSGDEMO000760,GENE0760,0.760625664509818,8.639730485234834,0.1860297004842794,0.8275967161472332,False
ENSGDEMO000761,GENE0761,-0.33331321842157724,7.11693491102888,0.6147208640709368,0.9965461298194156,False
ENSGDEMO000762,GENE0762,-0.22324488131599107,9.264669818774074,0.6852504478553152,0.9965461298194156,False
ENSGDEMO000763,GENE0763,0.45752928291525485,9.502894516456033,0.3992929716522509,0.9719098701474667,False
ENSGDEMO000764,GENE0764,0.24922246696691452,7.187680044279901,0.7044635291913514,0.9965461298194156,False
ENSGDEMO000765,GENE0765,-0.5616094204547659,10.255586738200757,0.2815219222031179,0.9042097871528115,False
ENSGDEMO000766,GENE0766,-0.5208490715649079,10.307861621963566,0.31672436820429783,0.9180416469689793,False
